participant_id,trial_number,subscale,correct,age,gender
5c1eb55970d93a00011f4e86,1,opposition,0,27,male
5c1eb55970d93a00011f4e86,2,opposition,0,27,male
5c1eb55970d93a00011f4e86,3,opposition,1,27,male
5c1eb55970d93a00011f4e86,4,opposition,1,27,male
5c1eb55970d93a00011f4e86,5,opposition,1,27,male
5c1eb55970d93a00011f4e86,6,opposition,1,27,male
5c1eb55970d93a00011f4e86,7,opposition,0,27,male
5c1eb55970d93a00011f4e86,8,opposition,0,27,male
5c1eb55970d93a00011f4e86,9,opposition,0,27,male
5c1eb55970d93a00011f4e86,10,opposition,0,27,male
5c1eb55970d93a00011f4e86,11,opposition,0,27,male
5c1eb55970d93a00011f4e86,12,opposition,0,27,male
5c1eb55970d93a00011f4e86,13,opposition,1,27,male
5c1eb55970d93a00011f4e86,14,opposition,0,27,male
5c1eb55970d93a00011f4e86,15,opposition,0,27,male
5c1eb55970d93a00011f4e86,16,opposition,1,27,male
5c1eb55970d93a00011f4e86,17,difference,1,27,male
5c1eb55970d93a00011f4e86,18,difference,1,27,male
5c1eb55970d93a00011f4e86,19,difference,1,27,male
5c1eb55970d93a00011f4e86,20,difference,1,27,male
5c1eb55970d93a00011f4e86,21,difference,1,27,male
5c1eb55970d93a00011f4e86,22,difference,1,27,male
5c1eb55970d93a00011f4e86,23,difference,1,27,male
5c1eb55970d93a00011f4e86,24,difference,1,27,male
5c1eb55970d93a00011f4e86,25,difference,1,27,male
5c1eb55970d93a00011f4e86,26,difference,1,27,male
5c1eb55970d93a00011f4e86,27,difference,0,27,male
5c1eb55970d93a00011f4e86,28,difference,1,27,male
5c1eb55970d93a00011f4e86,29,difference,1,27,male
5c1eb55970d93a00011f4e86,30,difference,1,27,male
5c1eb55970d93a00011f4e86,31,difference,1,27,male
5c1eb55970d93a00011f4e86,32,difference,1,27,male
5c1eb55970d93a00011f4e86,33,quantity,0,27,male
5c1eb55970d93a00011f4e86,34,quantity,0,27,male
5c1eb55970d93a00011f4e86,35,quantity,1,27,male
5c1eb55970d93a00011f4e86,36,quantity,1,27,male
5c1eb55970d93a00011f4e86,37,quantity,1,27,male
5c1eb55970d93a00011f4e86,38,quantity,0,27,male
5c1eb55970d93a00011f4e86,39,quantity,1,27,male
5c1eb55970d93a00011f4e86,40,quantity,1,27,male
5c1eb55970d93a00011f4e86,41,quantity,1,27,male
5c1eb55970d93a00011f4e86,42,quantity,1,27,male
5c1eb55970d93a00011f4e86,43,quantity,1,27,male
5c1eb55970d93a00011f4e86,44,quantity,1,27,male
5c1eb55970d93a00011f4e86,45,quantity,0,27,male
5c1eb55970d93a00011f4e86,46,quantity,1,27,male
5c1eb55970d93a00011f4e86,47,quantity,1,27,male
5c1eb55970d93a00011f4e86,48,quantity,0,27,male
5c1eb55970d93a00011f4e86,49,temporal,0,27,male
5c1eb55970d93a00011f4e86,50,temporal,1,27,male
5c1eb55970d93a00011f4e86,51,temporal,1,27,male
5c1eb55970d93a00011f4e86,52,temporal,0,27,male
5c1eb55970d93a00011f4e86,53,temporal,1,27,male
5c1eb55970d93a00011f4e86,54,temporal,0,27,male
5c1eb55970d93a00011f4e86,55,temporal,1,27,male
5c1eb55970d93a00011f4e86,56,temporal,1,27,male
5c1eb55970d93a00011f4e86,57,temporal,1,27,male
5c1eb55970d93a00011f4e86,58,temporal,1,27,male
5c1eb55970d93a00011f4e86,59,temporal,0,27,male
5c1eb55970d93a00011f4e86,60,temporal,0,27,male
5c1eb55970d93a00011f4e86,61,temporal,0,27,male
5c1eb55970d93a00011f4e86,62,temporal,0,27,male
5c1eb55970d93a00011f4e86,63,temporal,1,27,male
5c1eb55970d93a00011f4e86,64,temporal,1,27,male
5c1eb55970d93a00011f4e86,65,containment,0,27,male
5c1eb55970d93a00011f4e86,66,containment,1,27,male
5c1eb55970d93a00011f4e86,67,containment,1,27,male
5c1eb55970d93a00011f4e86,68,containment,0,27,male
5c1eb55970d93a00011f4e86,69,containment,0,27,male
5c1eb55970d93a00011f4e86,70,containment,1,27,male
5c1eb55970d93a00011f4e86,71,containment,1,27,male
5c1eb55970d93a00011f4e86,72,containment,1,27,male
5c1eb55970d93a00011f4e86,73,containment,1,27,male
5c1eb55970d93a00011f4e86,74,containment,1,27,male
5c1eb55970d93a00011f4e86,75,containment,1,27,male
5c1eb55970d93a00011f4e86,76,containment,0,27,male
5c1eb55970d93a00011f4e86,77,containment,1,27,male
5c1eb55970d93a00011f4e86,78,containment,1,27,male
5c1eb55970d93a00011f4e86,79,containment,1,27,male
5c1eb55970d93a00011f4e86,80,containment,0,27,male
5c1eb55970d93a00011f4e86,81,analogy,1,27,male
5c1eb55970d93a00011f4e86,82,analogy,1,27,male
5c1eb55970d93a00011f4e86,83,analogy,1,27,male
5c1eb55970d93a00011f4e86,84,analogy,1,27,male
5c1eb55970d93a00011f4e86,85,analogy,1,27,male
5c1eb55970d93a00011f4e86,86,analogy,1,27,male
5c1eb55970d93a00011f4e86,87,analogy,0,27,male
5c1eb55970d93a00011f4e86,88,analogy,0,27,male
5c1eb55970d93a00011f4e86,89,analogy,0,27,male
5c1eb55970d93a00011f4e86,90,analogy,1,27,male
5c1eb55970d93a00011f4e86,91,analogy,0,27,male
5c1eb55970d93a00011f4e86,92,analogy,1,27,male
5c1eb55970d93a00011f4e86,93,analogy,1,27,male
5c1eb55970d93a00011f4e86,94,analogy,0,27,male
5c1eb55970d93a00011f4e86,95,analogy,0,27,male
5c1eb55970d93a00011f4e86,96,analogy,1,27,male
5c1eb55970d93a00011f4e86,97,deictic,0,27,male
5c1eb55970d93a00011f4e86,98,deictic,1,27,male
5c1eb55970d93a00011f4e86,99,deictic,0,27,male
5c1eb55970d93a00011f4e86,100,deictic,1,27,male
5c1eb55970d93a00011f4e86,101,deictic,1,27,male
5c1eb55970d93a00011f4e86,102,deictic,0,27,male
5c1eb55970d93a00011f4e86,103,deictic,0,27,male
5c1eb55970d93a00011f4e86,104,deictic,0,27,male
5c1eb55970d93a00011f4e86,105,deictic,1,27,male
5c1eb55970d93a00011f4e86,106,deictic,0,27,male
5c1eb55970d93a00011f4e86,107,deictic,0,27,male
5c1eb55970d93a00011f4e86,108,deictic,1,27,male
5c1eb55970d93a00011f4e86,109,deictic,1,27,male
5c1eb55970d93a00011f4e86,110,deictic,1,27,male
5c1eb55970d93a00011f4e86,111,deictic,0,27,male
5c1eb55970d93a00011f4e86,112,deictic,0,27,male
5c1eb55970d93a00011f4e86,113,mathematical,1,27,male
5c1eb55970d93a00011f4e86,114,mathematical,1,27,male
5c1eb55970d93a00011f4e86,115,mathematical,0,27,male
5c1eb55970d93a00011f4e86,116,mathematical,0,27,male
5c1eb55970d93a00011f4e86,117,mathematical,1,27,male
5c1eb55970d93a00011f4e86,118,mathematical,1,27,male
5c1eb55970d93a00011f4e86,119,mathematical,1,27,male
5c1eb55970d93a00011f4e86,120,mathematical,0,27,male
5c1eb55970d93a00011f4e86,121,mathematical,1,27,male
5c1eb55970d93a00011f4e86,122,mathematical,1,27,male
5c1eb55970d93a00011f4e86,123,mathematical,0,27,male
5c1eb55970d93a00011f4e86,124,mathematical,0,27,male
5c1eb55970d93a00011f4e86,125,mathematical,1,27,male
5c1eb55970d93a00011f4e86,126,mathematical,1,27,male
5c1eb55970d93a00011f4e86,127,mathematical,1,27,male
5c1eb55970d93a00011f4e86,128,mathematical,1,27,male
63ee5474d06e9f30eb97eac0,1,opposition,1,33,male
63ee5474d06e9f30eb97eac0,2,opposition,1,33,male
63ee5474d06e9f30eb97eac0,3,opposition,1,33,male
63ee5474d06e9f30eb97eac0,4,opposition,1,33,male
63ee5474d06e9f30eb97eac0,5,opposition,1,33,male
63ee5474d06e9f30eb97eac0,6,opposition,1,33,male
63ee5474d06e9f30eb97eac0,7,opposition,0,33,male
63ee5474d06e9f30eb97eac0,8,opposition,1,33,male
63ee5474d06e9f30eb97eac0,9,opposition,0,33,male
63ee5474d06e9f30eb97eac0,10,opposition,0,33,male
63ee5474d06e9f30eb97eac0,11,opposition,1,33,male
63ee5474d06e9f30eb97eac0,12,opposition,1,33,male
63ee5474d06e9f30eb97eac0,13,opposition,1,33,male
63ee5474d06e9f30eb97eac0,14,opposition,1,33,male
63ee5474d06e9f30eb97eac0,15,opposition,1,33,male
63ee5474d06e9f30eb97eac0,16,opposition,1,33,male
63ee5474d06e9f30eb97eac0,17,difference,1,33,male
63ee5474d06e9f30eb97eac0,18,difference,1,33,male
63ee5474d06e9f30eb97eac0,19,difference,0,33,male
63ee5474d06e9f30eb97eac0,20,difference,1,33,male
63ee5474d06e9f30eb97eac0,21,difference,0,33,male
63ee5474d06e9f30eb97eac0,22,difference,1,33,male
63ee5474d06e9f30eb97eac0,23,difference,1,33,male
63ee5474d06e9f30eb97eac0,24,difference,0,33,male
63ee5474d06e9f30eb97eac0,25,difference,1,33,male
63ee5474d06e9f30eb97eac0,26,difference,1,33,male
63ee5474d06e9f30eb97eac0,27,difference,0,33,male
63ee5474d06e9f30eb97eac0,28,difference,1,33,male
63ee5474d06e9f30eb97eac0,29,difference,1,33,male
63ee5474d06e9f30eb97eac0,30,difference,1,33,male
63ee5474d06e9f30eb97eac0,31,difference,0,33,male
63ee5474d06e9f30eb97eac0,32,difference,1,33,male
63ee5474d06e9f30eb97eac0,33,quantity,1,33,male
63ee5474d06e9f30eb97eac0,34,quantity,0,33,male
63ee5474d06e9f30eb97eac0,35,quantity,1,33,male
63ee5474d06e9f30eb97eac0,36,quantity,1,33,male
63ee5474d06e9f30eb97eac0,37,quantity,1,33,male
63ee5474d06e9f30eb97eac0,38,quantity,1,33,male
63ee5474d06e9f30eb97eac0,39,quantity,0,33,male
63ee5474d06e9f30eb97eac0,40,quantity,0,33,male
63ee5474d06e9f30eb97eac0,41,quantity,1,33,male
63ee5474d06e9f30eb97eac0,42,quantity,1,33,male
63ee5474d06e9f30eb97eac0,43,quantity,1,33,male
63ee5474d06e9f30eb97eac0,44,quantity,1,33,male
63ee5474d06e9f30eb97eac0,45,quantity,1,33,male
63ee5474d06e9f30eb97eac0,46,quantity,1,33,male
63ee5474d06e9f30eb97eac0,47,quantity,1,33,male
63ee5474d06e9f30eb97eac0,48,quantity,1,33,male
63ee5474d06e9f30eb97eac0,49,temporal,1,33,male
63ee5474d06e9f30eb97eac0,50,temporal,1,33,male
63ee5474d06e9f30eb97eac0,51,temporal,0,33,male
63ee5474d06e9f30eb97eac0,52,temporal,0,33,male
63ee5474d06e9f30eb97eac0,53,temporal,1,33,male
63ee5474d06e9f30eb97eac0,54,temporal,1,33,male
63ee5474d06e9f30eb97eac0,55,temporal,1,33,male
63ee5474d06e9f30eb97eac0,56,temporal,0,33,male
63ee5474d06e9f30eb97eac0,57,temporal,1,33,male
63ee5474d06e9f30eb97eac0,58,temporal,0,33,male
63ee5474d06e9f30eb97eac0,59,temporal,0,33,male
63ee5474d06e9f30eb97eac0,60,temporal,0,33,male
63ee5474d06e9f30eb97eac0,61,temporal,1,33,male
63ee5474d06e9f30eb97eac0,62,temporal,1,33,male
63ee5474d06e9f30eb97eac0,63,temporal,1,33,male
63ee5474d06e9f30eb97eac0,64,temporal,0,33,male
63ee5474d06e9f30eb97eac0,65,containment,1,33,male
63ee5474d06e9f30eb97eac0,66,containment,1,33,male
63ee5474d06e9f30eb97eac0,67,containment,1,33,male
63ee5474d06e9f30eb97eac0,68,containment,1,33,male
63ee5474d06e9f30eb97eac0,69,containment,1,33,male
63ee5474d06e9f30eb97eac0,70,containment,1,33,male
63ee5474d06e9f30eb97eac0,71,containment,1,33,male
63ee5474d06e9f30eb97eac0,72,containment,0,33,male
63ee5474d06e9f30eb97eac0,73,containment,1,33,male
63ee5474d06e9f30eb97eac0,74,containment,1,33,male
63ee5474d06e9f30eb97eac0,75,containment,1,33,male
63ee5474d06e9f30eb97eac0,76,containment,1,33,male
63ee5474d06e9f30eb97eac0,77,containment,0,33,male
63ee5474d06e9f30eb97eac0,78,containment,1,33,male
63ee5474d06e9f30eb97eac0,79,containment,1,33,male
63ee5474d06e9f30eb97eac0,80,containment,1,33,male
63ee5474d06e9f30eb97eac0,81,analogy,0,33,male
63ee5474d06e9f30eb97eac0,82,analogy,0,33,male
63ee5474d06e9f30eb97eac0,83,analogy,0,33,male
63ee5474d06e9f30eb97eac0,84,analogy,1,33,male
63ee5474d06e9f30eb97eac0,85,analogy,0,33,male
63ee5474d06e9f30eb97eac0,86,analogy,1,33,male
63ee5474d06e9f30eb97eac0,87,analogy,0,33,male
63ee5474d06e9f30eb97eac0,88,analogy,0,33,male
63ee5474d06e9f30eb97eac0,89,analogy,0,33,male
63ee5474d06e9f30eb97eac0,90,analogy,0,33,male
63ee5474d06e9f30eb97eac0,91,analogy,0,33,male
63ee5474d06e9f30eb97eac0,92,analogy,1,33,male
63ee5474d06e9f30eb97eac0,93,analogy,1,33,male
63ee5474d06e9f30eb97eac0,94,analogy,0,33,male
63ee5474d06e9f30eb97eac0,95,analogy,0,33,male
63ee5474d06e9f30eb97eac0,96,analogy,1,33,male
63ee5474d06e9f30eb97eac0,97,deictic,1,33,male
63ee5474d06e9f30eb97eac0,98,deictic,1,33,male
63ee5474d06e9f30eb97eac0,99,deictic,1,33,male
63ee5474d06e9f30eb97eac0,100,deictic,1,33,male
63ee5474d06e9f30eb97eac0,101,deictic,1,33,male
63ee5474d06e9f30eb97eac0,102,deictic,0,33,male
63ee5474d06e9f30eb97eac0,103,deictic,0,33,male
63ee5474d06e9f30eb97eac0,104,deictic,1,33,male
63ee5474d06e9f30eb97eac0,105,deictic,1,33,male
63ee5474d06e9f30eb97eac0,106,deictic,0,33,male
63ee5474d06e9f30eb97eac0,107,deictic,0,33,male
63ee5474d06e9f30eb97eac0,108,deictic,1,33,male
63ee5474d06e9f30eb97eac0,109,deictic,1,33,male
63ee5474d06e9f30eb97eac0,110,deictic,0,33,male
63ee5474d06e9f30eb97eac0,111,deictic,1,33,male
63ee5474d06e9f30eb97eac0,112,deictic,0,33,male
63ee5474d06e9f30eb97eac0,113,mathematical,0,33,male
63ee5474d06e9f30eb97eac0,114,mathematical,0,33,male
63ee5474d06e9f30eb97eac0,115,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,116,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,117,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,118,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,119,mathematical,0,33,male
63ee5474d06e9f30eb97eac0,120,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,121,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,122,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,123,mathematical,0,33,male
63ee5474d06e9f30eb97eac0,124,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,125,mathematical,0,33,male
63ee5474d06e9f30eb97eac0,126,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,127,mathematical,1,33,male
63ee5474d06e9f30eb97eac0,128,mathematical,0,33,male
604d2c9a57530f1586952fe8,1,opposition,1,27,female
604d2c9a57530f1586952fe8,2,opposition,0,27,female
604d2c9a57530f1586952fe8,3,opposition,1,27,female
604d2c9a57530f1586952fe8,4,opposition,1,27,female
604d2c9a57530f1586952fe8,5,opposition,1,27,female
604d2c9a57530f1586952fe8,6,opposition,1,27,female
604d2c9a57530f1586952fe8,7,opposition,1,27,female
604d2c9a57530f1586952fe8,8,opposition,0,27,female
604d2c9a57530f1586952fe8,9,opposition,1,27,female
604d2c9a57530f1586952fe8,10,opposition,0,27,female
604d2c9a57530f1586952fe8,11,opposition,0,27,female
604d2c9a57530f1586952fe8,12,opposition,0,27,female
604d2c9a57530f1586952fe8,13,opposition,1,27,female
604d2c9a57530f1586952fe8,14,opposition,0,27,female
604d2c9a57530f1586952fe8,15,opposition,0,27,female
604d2c9a57530f1586952fe8,16,opposition,0,27,female
604d2c9a57530f1586952fe8,17,difference,1,27,female
604d2c9a57530f1586952fe8,18,difference,1,27,female
604d2c9a57530f1586952fe8,19,difference,0,27,female
604d2c9a57530f1586952fe8,20,difference,1,27,female
604d2c9a57530f1586952fe8,21,difference,1,27,female
604d2c9a57530f1586952fe8,22,difference,1,27,female
604d2c9a57530f1586952fe8,23,difference,1,27,female
604d2c9a57530f1586952fe8,24,difference,1,27,female
604d2c9a57530f1586952fe8,25,difference,1,27,female
604d2c9a57530f1586952fe8,26,difference,1,27,female
604d2c9a57530f1586952fe8,27,difference,0,27,female
604d2c9a57530f1586952fe8,28,difference,1,27,female
604d2c9a57530f1586952fe8,29,difference,1,27,female
604d2c9a57530f1586952fe8,30,difference,1,27,female
604d2c9a57530f1586952fe8,31,difference,1,27,female
604d2c9a57530f1586952fe8,32,difference,1,27,female
604d2c9a57530f1586952fe8,33,quantity,1,27,female
604d2c9a57530f1586952fe8,34,quantity,0,27,female
604d2c9a57530f1586952fe8,35,quantity,1,27,female
604d2c9a57530f1586952fe8,36,quantity,1,27,female
604d2c9a57530f1586952fe8,37,quantity,1,27,female
604d2c9a57530f1586952fe8,38,quantity,1,27,female
604d2c9a57530f1586952fe8,39,quantity,1,27,female
604d2c9a57530f1586952fe8,40,quantity,1,27,female
604d2c9a57530f1586952fe8,41,quantity,1,27,female
604d2c9a57530f1586952fe8,42,quantity,1,27,female
604d2c9a57530f1586952fe8,43,quantity,1,27,female
604d2c9a57530f1586952fe8,44,quantity,1,27,female
604d2c9a57530f1586952fe8,45,quantity,1,27,female
604d2c9a57530f1586952fe8,46,quantity,0,27,female
604d2c9a57530f1586952fe8,47,quantity,1,27,female
604d2c9a57530f1586952fe8,48,quantity,1,27,female
604d2c9a57530f1586952fe8,49,temporal,0,27,female
604d2c9a57530f1586952fe8,50,temporal,0,27,female
604d2c9a57530f1586952fe8,51,temporal,1,27,female
604d2c9a57530f1586952fe8,52,temporal,1,27,female
604d2c9a57530f1586952fe8,53,temporal,1,27,female
604d2c9a57530f1586952fe8,54,temporal,1,27,female
604d2c9a57530f1586952fe8,55,temporal,1,27,female
604d2c9a57530f1586952fe8,56,temporal,1,27,female
604d2c9a57530f1586952fe8,57,temporal,1,27,female
604d2c9a57530f1586952fe8,58,temporal,0,27,female
604d2c9a57530f1586952fe8,59,temporal,1,27,female
604d2c9a57530f1586952fe8,60,temporal,0,27,female
604d2c9a57530f1586952fe8,61,temporal,1,27,female
604d2c9a57530f1586952fe8,62,temporal,1,27,female
604d2c9a57530f1586952fe8,63,temporal,1,27,female
604d2c9a57530f1586952fe8,64,temporal,1,27,female
604d2c9a57530f1586952fe8,65,containment,1,27,female
604d2c9a57530f1586952fe8,66,containment,1,27,female
604d2c9a57530f1586952fe8,67,containment,1,27,female
604d2c9a57530f1586952fe8,68,containment,1,27,female
604d2c9a57530f1586952fe8,69,containment,1,27,female
604d2c9a57530f1586952fe8,70,containment,1,27,female
604d2c9a57530f1586952fe8,71,containment,1,27,female
604d2c9a57530f1586952fe8,72,containment,1,27,female
604d2c9a57530f1586952fe8,73,containment,1,27,female
604d2c9a57530f1586952fe8,74,containment,1,27,female
604d2c9a57530f1586952fe8,75,containment,1,27,female
604d2c9a57530f1586952fe8,76,containment,1,27,female
604d2c9a57530f1586952fe8,77,containment,1,27,female
604d2c9a57530f1586952fe8,78,containment,0,27,female
604d2c9a57530f1586952fe8,79,containment,1,27,female
604d2c9a57530f1586952fe8,80,containment,1,27,female
604d2c9a57530f1586952fe8,81,analogy,1,27,female
604d2c9a57530f1586952fe8,82,analogy,1,27,female
604d2c9a57530f1586952fe8,83,analogy,1,27,female
604d2c9a57530f1586952fe8,84,analogy,1,27,female
604d2c9a57530f1586952fe8,85,analogy,1,27,female
604d2c9a57530f1586952fe8,86,analogy,1,27,female
604d2c9a57530f1586952fe8,87,analogy,1,27,female
604d2c9a57530f1586952fe8,88,analogy,1,27,female
604d2c9a57530f1586952fe8,89,analogy,0,27,female
604d2c9a57530f1586952fe8,90,analogy,1,27,female
604d2c9a57530f1586952fe8,91,analogy,1,27,female
604d2c9a57530f1586952fe8,92,analogy,1,27,female
604d2c9a57530f1586952fe8,93,analogy,0,27,female
604d2c9a57530f1586952fe8,94,analogy,1,27,female
604d2c9a57530f1586952fe8,95,analogy,0,27,female
604d2c9a57530f1586952fe8,96,analogy,0,27,female
604d2c9a57530f1586952fe8,97,deictic,1,27,female
604d2c9a57530f1586952fe8,98,deictic,1,27,female
604d2c9a57530f1586952fe8,99,deictic,1,27,female
604d2c9a57530f1586952fe8,100,deictic,0,27,female
604d2c9a57530f1586952fe8,101,deictic,1,27,female
604d2c9a57530f1586952fe8,102,deictic,1,27,female
604d2c9a57530f1586952fe8,103,deictic,1,27,female
604d2c9a57530f1586952fe8,104,deictic,1,27,female
604d2c9a57530f1586952fe8,105,deictic,0,27,female
604d2c9a57530f1586952fe8,106,deictic,0,27,female
604d2c9a57530f1586952fe8,107,deictic,1,27,female
604d2c9a57530f1586952fe8,108,deictic,1,27,female
604d2c9a57530f1586952fe8,109,deictic,0,27,female
604d2c9a57530f1586952fe8,110,deictic,1,27,female
604d2c9a57530f1586952fe8,111,deictic,1,27,female
604d2c9a57530f1586952fe8,112,deictic,1,27,female
604d2c9a57530f1586952fe8,113,mathematical,1,27,female
604d2c9a57530f1586952fe8,114,mathematical,1,27,female
604d2c9a57530f1586952fe8,115,mathematical,1,27,female
604d2c9a57530f1586952fe8,116,mathematical,1,27,female
604d2c9a57530f1586952fe8,117,mathematical,1,27,female
604d2c9a57530f1586952fe8,118,mathematical,1,27,female
604d2c9a57530f1586952fe8,119,mathematical,1,27,female
604d2c9a57530f1586952fe8,120,mathematical,1,27,female
604d2c9a57530f1586952fe8,121,mathematical,1,27,female
604d2c9a57530f1586952fe8,122,mathematical,1,27,female
604d2c9a57530f1586952fe8,123,mathematical,1,27,female
604d2c9a57530f1586952fe8,124,mathematical,0,27,female
604d2c9a57530f1586952fe8,125,mathematical,1,27,female
604d2c9a57530f1586952fe8,126,mathematical,1,27,female
604d2c9a57530f1586952fe8,127,mathematical,0,27,female
604d2c9a57530f1586952fe8,128,mathematical,1,27,female
60d0d5e930dc4a90889b2321,1,opposition,0,34,Male
60d0d5e930dc4a90889b2321,2,opposition,0,34,Male
60d0d5e930dc4a90889b2321,3,opposition,1,34,Male
60d0d5e930dc4a90889b2321,4,opposition,0,34,Male
60d0d5e930dc4a90889b2321,5,opposition,1,34,Male
60d0d5e930dc4a90889b2321,6,opposition,0,34,Male
60d0d5e930dc4a90889b2321,7,opposition,1,34,Male
60d0d5e930dc4a90889b2321,8,opposition,0,34,Male
60d0d5e930dc4a90889b2321,9,opposition,0,34,Male
60d0d5e930dc4a90889b2321,10,opposition,1,34,Male
60d0d5e930dc4a90889b2321,11,opposition,0,34,Male
60d0d5e930dc4a90889b2321,12,opposition,1,34,Male
60d0d5e930dc4a90889b2321,13,opposition,0,34,Male
60d0d5e930dc4a90889b2321,14,opposition,1,34,Male
60d0d5e930dc4a90889b2321,15,opposition,1,34,Male
60d0d5e930dc4a90889b2321,16,opposition,0,34,Male
60d0d5e930dc4a90889b2321,17,difference,1,34,Male
60d0d5e930dc4a90889b2321,18,difference,0,34,Male
60d0d5e930dc4a90889b2321,19,difference,0,34,Male
60d0d5e930dc4a90889b2321,20,difference,1,34,Male
60d0d5e930dc4a90889b2321,21,difference,1,34,Male
60d0d5e930dc4a90889b2321,22,difference,1,34,Male
60d0d5e930dc4a90889b2321,23,difference,1,34,Male
60d0d5e930dc4a90889b2321,24,difference,1,34,Male
60d0d5e930dc4a90889b2321,25,difference,1,34,Male
60d0d5e930dc4a90889b2321,26,difference,1,34,Male
60d0d5e930dc4a90889b2321,27,difference,0,34,Male
60d0d5e930dc4a90889b2321,28,difference,1,34,Male
60d0d5e930dc4a90889b2321,29,difference,0,34,Male
60d0d5e930dc4a90889b2321,30,difference,1,34,Male
60d0d5e930dc4a90889b2321,31,difference,1,34,Male
60d0d5e930dc4a90889b2321,32,difference,1,34,Male
60d0d5e930dc4a90889b2321,33,quantity,1,34,Male
60d0d5e930dc4a90889b2321,34,quantity,0,34,Male
60d0d5e930dc4a90889b2321,35,quantity,1,34,Male
60d0d5e930dc4a90889b2321,36,quantity,1,34,Male
60d0d5e930dc4a90889b2321,37,quantity,0,34,Male
60d0d5e930dc4a90889b2321,38,quantity,0,34,Male
60d0d5e930dc4a90889b2321,39,quantity,1,34,Male
60d0d5e930dc4a90889b2321,40,quantity,1,34,Male
60d0d5e930dc4a90889b2321,41,quantity,0,34,Male
60d0d5e930dc4a90889b2321,42,quantity,1,34,Male
60d0d5e930dc4a90889b2321,43,quantity,0,34,Male
60d0d5e930dc4a90889b2321,44,quantity,0,34,Male
60d0d5e930dc4a90889b2321,45,quantity,1,34,Male
60d0d5e930dc4a90889b2321,46,quantity,1,34,Male
60d0d5e930dc4a90889b2321,47,quantity,1,34,Male
60d0d5e930dc4a90889b2321,48,quantity,0,34,Male
60d0d5e930dc4a90889b2321,49,temporal,1,34,Male
60d0d5e930dc4a90889b2321,50,temporal,1,34,Male
60d0d5e930dc4a90889b2321,51,temporal,1,34,Male
60d0d5e930dc4a90889b2321,52,temporal,1,34,Male
60d0d5e930dc4a90889b2321,53,temporal,0,34,Male
60d0d5e930dc4a90889b2321,54,temporal,0,34,Male
60d0d5e930dc4a90889b2321,55,temporal,1,34,Male
60d0d5e930dc4a90889b2321,56,temporal,1,34,Male
60d0d5e930dc4a90889b2321,57,temporal,0,34,Male
60d0d5e930dc4a90889b2321,58,temporal,0,34,Male
60d0d5e930dc4a90889b2321,59,temporal,0,34,Male
60d0d5e930dc4a90889b2321,60,temporal,0,34,Male
60d0d5e930dc4a90889b2321,61,temporal,0,34,Male
60d0d5e930dc4a90889b2321,62,temporal,0,34,Male
60d0d5e930dc4a90889b2321,63,temporal,1,34,Male
60d0d5e930dc4a90889b2321,64,temporal,1,34,Male
60d0d5e930dc4a90889b2321,65,containment,1,34,Male
60d0d5e930dc4a90889b2321,66,containment,1,34,Male
60d0d5e930dc4a90889b2321,67,containment,1,34,Male
60d0d5e930dc4a90889b2321,68,containment,0,34,Male
60d0d5e930dc4a90889b2321,69,containment,0,34,Male
60d0d5e930dc4a90889b2321,70,containment,1,34,Male
60d0d5e930dc4a90889b2321,71,containment,1,34,Male
60d0d5e930dc4a90889b2321,72,containment,1,34,Male
60d0d5e930dc4a90889b2321,73,containment,1,34,Male
60d0d5e930dc4a90889b2321,74,containment,1,34,Male
60d0d5e930dc4a90889b2321,75,containment,0,34,Male
60d0d5e930dc4a90889b2321,76,containment,1,34,Male
60d0d5e930dc4a90889b2321,77,containment,1,34,Male
60d0d5e930dc4a90889b2321,78,containment,0,34,Male
60d0d5e930dc4a90889b2321,79,containment,0,34,Male
60d0d5e930dc4a90889b2321,80,containment,0,34,Male
60d0d5e930dc4a90889b2321,81,analogy,0,34,Male
60d0d5e930dc4a90889b2321,82,analogy,1,34,Male
60d0d5e930dc4a90889b2321,83,analogy,0,34,Male
60d0d5e930dc4a90889b2321,84,analogy,1,34,Male
60d0d5e930dc4a90889b2321,85,analogy,1,34,Male
60d0d5e930dc4a90889b2321,86,analogy,1,34,Male
60d0d5e930dc4a90889b2321,87,analogy,0,34,Male
60d0d5e930dc4a90889b2321,88,analogy,0,34,Male
60d0d5e930dc4a90889b2321,89,analogy,1,34,Male
60d0d5e930dc4a90889b2321,90,analogy,0,34,Male
60d0d5e930dc4a90889b2321,91,analogy,1,34,Male
60d0d5e930dc4a90889b2321,92,analogy,1,34,Male
60d0d5e930dc4a90889b2321,93,analogy,0,34,Male
60d0d5e930dc4a90889b2321,94,analogy,0,34,Male
60d0d5e930dc4a90889b2321,95,analogy,0,34,Male
60d0d5e930dc4a90889b2321,96,analogy,1,34,Male
60d0d5e930dc4a90889b2321,97,deictic,1,34,Male
